Disease,Question
Đau Nửa Đầu Phía Sau,"Tôi đang cảm thấy đau đầu phía sau, nhạy cảm với ánh sáng và âm thanh. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu Phía Sau,"Tôi hay bị đau đầu phía sau khi căng thẳng. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu Phía Sau,"Tôi hiện đang trải qua cơn đau đầu phía sau, lan xuống vùng gáy. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu Phía Sau,"Tôi đang cảm thấy đau đầu phía sau, kèm theo giảm cảm giác thèm ăn. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu Phía Sau,"Tôi hay bị đau đầu phía sau khi sai tư thế. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu Phía Sau,"Tôi hiện đang trải qua cơn đau đầu phía sau, kèm theo sụp mí mắt. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu Phía Sau,"Tôi đang cảm thấy đau đầu phía sau, kèm theo cảm giác bỏng rát. Tôi có thể đang bị bệnh gì?"
Đau Nửa Đầu Phía Trước,"Tôi hiện đang có các triệu chứng như đau đầu phía trước, kéo dài 4-72 giờ, kèm theo chóng mặt và ù tai. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu Phía Trước,"Tôi đang cảm thấy đau đầu phía trước, tê buốt da đầu và đau theo nhịp mạch đập. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu Phía Trước,"Tôi hay bị đau đầu phía trước âm ỉ và liên tục, kéo dài 30 phút đến vài giờ. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu Phía Trước,"Tôi hiện đang trải qua cơn đau đầu phía trước, bắt đầu từ trán và thái dương. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu Phía Trước,"Tôi đang cảm thấy đau đầu phía trước, lan ra vùng quanh đầu và da đầu. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu Phía Trước,"Tôi hay bị đau đầu phía trước khi căng thẳng. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu Phía Trước,"Tôi hiện đang trải qua cơn đau đầu phía trước, kèm theo đau sau mắt. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu Phía Trước,"Tôi đang cảm thấy đau đầu phía trước, lan xuống cổ và vai. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu Phía Trước,"Tôi hay bị đau đầu phía trước, kèm theo hoa mắt. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu Phía Trước,"Tôi hiện đang trải qua cơn đau đầu phía trước, kèm theo buồn nôn. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu Phía Trước,"Tôi đang cảm thấy đau đầu phía trước, kèm theo nhạy cảm với ánh sáng. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu Phía Trước,"Tôi hay bị đau đầu phía trước, kèm theo mệt mỏi. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu Phía Trước,"Tôi hiện đang trải qua cơn đau đầu phía trước, kèm theo khó tập trung. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu Phía Trước,"Tôi đang cảm thấy đau đầu phía trước, kèm theo đau mặt. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu Phía Trước,"Tôi hay bị đau đầu phía trước, kèm theo chóng mặt. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu Phía Trước,"Tôi hiện đang trải qua cơn đau đầu phía trước, kèm theo ù tai. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu Phía Trước,"Tôi đang cảm thấy đau đầu phía trước, kèm theo cứng cơ cổ. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu Phía Trước,"Tôi hay bị đau đầu phía trước, kèm theo thay đổi thị lực. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu Phía Trước,"Tôi hiện đang trải qua cơn đau đầu phía trước, kèm theo nhạy cảm với âm thanh. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu Phía Trước,"Tôi đang cảm thấy đau đầu phía trước, kèm theo giảm cảm giác thèm ăn. Tôi có thể đang bị bệnh gì?"
Đau Nửa Đầu,"Tôi hiện đang có các triệu chứng như đau nửa đầu theo nhịp mạch đập, kèm theo buồn nôn và nôn. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu,"Tôi đang cảm thấy đau nửa đầu ngày càng tăng dần cường độ, kèm theo chóng mặt và rối loạn thị giác. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu,"Tôi hay bị đau nửa đầu diễn tiến theo từng đợt, kèm theo nhạy cảm ánh sáng và tiếng ồn. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu,"Tôi hiện đang có các triệu chứng như đau nửa đầu xuất hiện vào nửa đêm về sáng, kèm theo mệt mỏi và khó chịu. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu,"Tôi đang cảm thấy đau nửa đầu khi gắng sức, kèm theo đổ mồ hôi và buồn nôn. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu,"Tôi hay bị đau nửa đầu khi tiếp xúc với ánh sáng mạnh, kèm theo chóng mặt và nhạy cảm tiếng ồn. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu,"Tôi hiện đang có các triệu chứng như đau nửa đầu dữ dội, kèm theo nôn và rối loạn thị giác. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu,"Tôi đang cảm thấy đau nửa đầu âm ỉ kéo dài, kèm theo mệt mỏi và khó tập trung. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu,"Tôi hay bị đau nửa đầu kèm theo aura, chẳng hạn như nhìn thấy ánh sáng nhấp nháy hoặc điểm mù. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu,"Tôi hiện đang có các triệu chứng như đau nửa đầu kèm theo tê bì hoặc yếu cơ. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu,"Tôi đang cảm thấy đau nửa đầu kèm theo khó nói hoặc khó hiểu lời nói. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu,"Tôi hay bị đau nửa đầu kèm theo thay đổi tâm trạng hoặc trầm cảm. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu,"Tôi hiện đang có các triệu chứng như đau nửa đầu kèm theo sốt hoặc cứng cổ. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu,"Tôi đang cảm thấy đau nửa đầu kèm theo co giật. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu,"Tôi hay bị đau nửa đầu kèm theo mất ý thức. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu,"Tôi hiện đang có các triệu chứng như đau nửa đầu kèm theo đau đầu hàng ngày. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu,"Tôi đang cảm thấy đau nửa đầu kèm theo đau đầu sau chấn thương đầu. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu,"Tôi hay bị đau nửa đầu kèm theo đau đầu do thuốc. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu,"Tôi hiện đang có các triệu chứng như đau nửa đầu kèm theo đau đầu do nhiễm trùng. Tôi có thể đang bị bệnh gì?
"
Đau Nửa Đầu,Tôi đang cảm thấy đau nửa đầu kèm theo đau đầu do khối u. Tôi có thể đang bị bệnh gì?
Đau Thắt Ngực,"Tôi hiện đang có các triệu chứng như đau thắt ngực, lan xuống cánh tay trái và khó thở. Tôi có thể đang bị bệnh gì?
"
Đau Thắt Ngực,"Tôi đang cảm thấy đau ngực dữ dội, kèm theo đổ mồ hôi và buồn nôn. Tôi có thể đang bị bệnh gì?
"
Đau Thắt Ngực,"Tôi hay bị đau sau xương ức khi leo cầu thang, nhưng giảm khi nghỉ ngơi. Tôi có thể đang bị bệnh gì?
"
Đau Thắt Ngực,"Tôi hiện đang trải qua cơn đau thắt ngực kéo dài hơn bình thường và tần suất ngày càng tăng. Tôi có thể đang bị bệnh gì?
"
Đau Thắt Ngực,"Tôi đang cảm thấy đau thắt ngực đột ngột vào ban đêm, kéo dài khoảng 30 phút. Tôi có thể đang bị bệnh gì?
"
Đau Thắt Ngực,"Tôi hay bị đau thắt ngực kèm theo khó thở và mệt mỏi, đặc biệt khi căng thẳng. Tôi có thể đang bị bệnh gì?
"
Đau Thắt Ngực,"Tôi hiện đang có các triệu chứng như đau ngực, lan ra lưng và vai. Tôi có thể đang bị bệnh gì?
"
Đau Thắt Ngực,"Tôi đang cảm thấy đầy bụng, khó tiêu và đau thắt ngực. Tôi có thể đang bị bệnh gì?
"
Đau Thắt Ngực,"Tôi hay bị choáng váng và ngất xỉu khi đau thắt ngực. Tôi có thể đang bị bệnh gì?
"
Đau Thắt Ngực,"Tôi hiện đang có các triệu chứng đau thắt ngực nghiêm trọng, có thể dẫn đến nhồi máu cơ tim. Tôi có thể đang bị bệnh gì?
"
Đau Thắt Ngực,"Tôi đang cảm thấy đau thắt ngực, kèm theo khó thở và ngất xỉu. Tôi có thể đang bị bệnh gì?
"
Đau Thắt Ngực,"Tôi hay bị đau thắt ngực khi hoạt động gắng sức, nhưng giảm khi dùng thuốc giãn mạch. Tôi có thể đang bị bệnh gì?
"
Đau Thắt Ngực,"Tôi hiện đang có các triệu chứng đau thắt ngực không thể đoán trước và ngày càng nặng hơn. Tôi có thể đang bị bệnh gì?
"
Đau Thắt Ngực,"Tôi đang cảm thấy đau thắt ngực kèm theo mệt mỏi và thiếu năng lượng. Tôi có thể đang bị bệnh gì?
"
Đau Thắt Ngực,"Tôi hay bị đau thắt ngực khi căng thẳng và stress. Tôi có thể đang bị bệnh gì?
"
Đau Thắt Ngực,"Tôi hiện đang có các triệu chứng đau thắt ngực lan xuống lưng và cổ. Tôi có thể đang bị bệnh gì?
"
Đau Thắt Ngực,"Tôi đang cảm thấy đau thắt ngực và khó thở, kèm theo buồn nôn. Tôi có thể đang bị bệnh gì?
"
Đau Thắt Ngực,"Tôi hay bị đau thắt ngực khi đi bộ nhanh. Tôi có thể đang bị bệnh gì?
"
Đau Thắt Ngực,"Tôi hiện đang có các triệu chứng đau thắt ngực kéo dài hơn so với trước đây. Tôi có thể đang bị bệnh gì?
"
Đau Thắt Ngực,Tôi đang cảm thấy đau thắt ngực và khó ngủ. Tôi có thể đang bị bệnh gì?
Đau Tinh Hoàn Bên Phải,"Tôi hiện đang có các triệu chứng như đau đột ngột và dữ dội ở tinh hoàn bên phải, kèm theo sưng và đỏ. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Phải,"Tôi đang cảm thấy đau âm ỉ ở tinh hoàn phải, cơn đau lan lên vùng bụng dưới. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Phải,"Tôi hay bị đau tinh hoàn phải trước và trong khi quan hệ tình dục, đặc biệt là sau khi xuất tinh. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Phải,"Tôi thấy tinh hoàn phải của mình nằm ở vị trí bất thường hoặc cao hơn bình thường trong bìu và cảm thấy đau. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Phải,"Tôi bị đau tinh hoàn phải khi thức dậy, ngủ, đứng, ngồi hoặc di chuyển. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Phải,"Tôi bị đau tinh hoàn phải sau khi tập thể dục. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Phải,"Tôi bị đau tinh hoàn phải sau khi quan hệ tình dục. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Phải,"Tôi bị đau tinh hoàn phải khi đi xe đạp. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Phải,"Tôi bị đau tinh hoàn phải sau khi bị va đập mạnh. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Phải,"Tôi bị đau tinh hoàn phải và sờ thấy một khối u. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Phải,"Tinh hoàn phải của tôi sưng to và cảm thấy đau. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Phải,"Bìu của tôi bị đỏ và sưng, kèm theo đau tinh hoàn phải. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Phải,"Tôi bị đau tinh hoàn phải kéo dài nhiều ngày. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Phải,"Tôi cảm thấy nóng rát khi đi tiểu và đau tinh hoàn phải. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Phải,"Tần suất đi tiểu của tôi thay đổi và tôi bị đau tinh hoàn phải. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Phải,"Tôi thấy xuất hiện máu trong nước tiểu và đau tinh hoàn phải. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Phải,"Nước tiểu của tôi có màu đục và tôi bị đau tinh hoàn phải. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Phải,"Tôi cảm thấy ngứa và kích ứng bên trong dương vật, kèm theo đau tinh hoàn phải. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Phải,"Dương vật của tôi tiết dịch bất thường và tôi bị đau tinh hoàn phải. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Phải,"Tôi bị sốt và ớn lạnh, kèm theo đau tinh hoàn phải. Tôi có thể đang bị bệnh gì?"
Đau Tinh Hoàn Bên Trái,"Tôi hiện đang có các triệu chứng như đau đột ngột và dữ dội ở tinh hoàn bên trái, kèm theo sưng và đỏ. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Trái,"Tôi đang cảm thấy đau âm ỉ ở tinh hoàn trái, cơn đau lan xuống vùng bụng dưới. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Trái,"Tôi hay bị đau tinh hoàn trái, kèm theo cảm giác nóng rát khi đi tiểu. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Trái,"Tôi thấy tinh hoàn trái của mình nằm ở vị trí bất thường và cảm thấy đau. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Trái,"Tôi bị sốt và ớn lạnh, kèm theo đau tinh hoàn trái. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Trái,"Tôi bị buồn nôn và nôn, kèm theo đau tinh hoàn trái. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Trái,"Tôi cảm thấy cơ thể mệt mỏi và đau tinh hoàn trái. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Trái,"Tôi thấy dương vật tiết dịch bất thường và đau tinh hoàn trái. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Trái,"Tần suất đi tiểu của tôi thay đổi và tôi bị đau tinh hoàn trái. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Trái,"Tôi thấy xuất hiện máu trong nước tiểu và đau tinh hoàn trái. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Trái,"Nước tiểu của tôi có màu đục và tôi bị đau tinh hoàn trái. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Trái,"Tôi cảm thấy ngứa và kích ứng bên trong dương vật, kèm theo đau tinh hoàn trái. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Trái,"Tôi bị đau tinh hoàn trái sau khi tập thể dục mạnh. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Trái,"Tôi bị đau tinh hoàn trái sau khi quan hệ tình dục. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Trái,"Tôi bị đau tinh hoàn trái khi đi xe đạp. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Trái,"Tôi bị đau tinh hoàn trái sau khi bị va đập mạnh. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Trái,"Tôi bị đau tinh hoàn trái và sờ thấy một khối u. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Trái,"Tinh hoàn trái của tôi sưng to và cảm thấy đau. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Trái,"Bìu của tôi bị đỏ và sưng, kèm theo đau tinh hoàn trái. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn Bên Trái,Tôi bị đau tinh hoàn trái kéo dài nhiều ngày. Tôi có thể đang bị bệnh gì?
Đau Tinh Hoàn,"Tôi hiện đang có các triệu chứng như đau buốt tinh hoàn, sau đó âm ỉ, kèm theo bầm tím ở bìu. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn,"Tôi đang cảm thấy đau tinh hoàn ngày càng trầm trọng, kèm theo sưng tấy và bề mặt bìu bóng đỏ. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn,"Tôi hay bị đau nhói ở lưng lan xuống tinh hoàn và đầu dương vật. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn,"Tôi hiện đang trải qua cơn đau tinh hoàn, kèm theo buồn nôn và nôn. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn,"Tôi đang cảm thấy đau tinh hoàn, kèm theo sốt. Tôi có thể đang bị bệnh gì?
"
Đau Tinh Hoàn,"Tôi hay bị đau tinh hoàn, kèm theo đi tiểu thường xuyên và nóng rát. Tôi có thể đang bị bệnh gì?
"
